#x y co10 co21 13co10 13co21
151.00471 -6.4732241 0.0 0.0 0.0 0.0
151.00471 -6.4725024 0.0 0.0 0.0 0.0
151.00471 -6.4717808 18.976 59.751 0.0 0.0
151.00471 -6.4710591 0.0 38.517 0.0 0.0
151.00471 -6.4703374 0.0 0.0 0.0 0.0
151.00471 -6.4696157 0.0 0.0 0.0 0.0
151.00471 -6.468894 0.0 0.0 0.0 0.0
151.00471 -6.4681723 0.0 0.0 0.0 0.0
151.00471 -6.4674506 0.0 0.0 0.0 0.0
151.00471 -6.4667289 0.0 0.0 0.0 0.0
151.0043 -6.4826061 0.0 0.0 0.0 0.0
151.0043 -6.4818844 0.0 0.0 0.0 0.0
151.0043 -6.4811627 0.0 0.0 0.0 0.0
151.0043 -6.480441 0.0 0.0 0.0 0.0
151.0043 -6.4797193 0.0 0.0 0.0 0.0
151.0043 -6.4789976 0.0 0.0 0.0 0.0
151.0043 -6.478276 0.0 0.0 0.0 0.0
151.0043 -6.4775543 0.0 0.0 0.0 0.0
151.0043 -6.4768326 0.0 0.0 0.0 0.0
151.0043 -6.4761109 0.0 0.0 0.0 0.0
151.0043 -6.4753892 0.0 0.0 0.0 0.0
151.0043 -6.4746675 0.0 0.0 0.0 0.0
151.0043 -6.4739458 0.0 0.0 0.0 0.0
151.0043 -6.4732241 0.0 0.0 0.0 0.0
151.0043 -6.4725024 0.0 0.0 0.0 0.0
151.0043 -6.4717808 0.0 0.0 0.0 0.0
151.0043 -6.4710591 0.0 0.0 0.0 0.0
151.0043 -6.4703374 0.0 0.0 0.0 0.0
151.0043 -6.4696157 0.0 0.0 0.0 0.0
151.0043 -6.468894 0.0 0.0 0.0 0.0
151.0043 -6.4681723 0.0 0.0 0.0 0.0
151.0043 -6.4674506 0.0 0.0 0.0 0.0
151.0043 -6.4667289 0.0 0.0 0.0 0.0
151.00388 -6.4826061 0.0 0.0 0.0 0.0
151.00388 -6.4818844 0.0 0.0 0.0 0.0
151.00388 -6.4811627 0.0 0.0 0.0 0.0
151.00388 -6.480441 0.0 0.0 0.0 0.0
151.00388 -6.4797193 0.0 0.0 0.0 0.0
151.00388 -6.4789976 0.0 0.0 0.0 0.0
151.00388 -6.478276 0.0 0.0 0.0 0.0
151.00388 -6.4775543 0.0 0.0 0.0 0.0
151.00388 -6.4768326 0.0 0.0 0.0 0.0
151.00388 -6.4761109 0.0 0.0 0.0 0.0
151.00388 -6.4753892 0.0 0.0 0.0 0.0
151.00388 -6.4746675 0.0 0.0 0.0 0.0
151.00388 -6.4739458 0.0 0.0 0.0 0.0
151.00388 -6.4732241 0.0 0.0 0.0 0.0
151.00388 -6.4725024 0.0 0.0 0.0 0.0
151.00388 -6.4717808 0.0 0.0 0.0 0.0
151.00388 -6.4710591 0.0 0.0 0.0 0.0
151.00388 -6.4703374 0.0 0.0 0.0 0.0
151.00388 -6.4696157 0.0 0.0 0.0 0.0
151.00388 -6.468894 0.0 0.0 0.0 0.0
151.00388 -6.4681723 0.0 0.0 0.0 0.0
151.00388 -6.4674506 0.0 0.0 0.0 0.0
151.00388 -6.4667289 0.0 0.0 0.0 0.0
