# distance(pc) r21 co21(Jy/b.km/s) co21snr co21(Jy/b.km/s) co10snr peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b), r21mask
6254 0 0 0 0 0 0 0 0 0 0 0
6366 0 0 0 0 0 0 0 0 0 0 0
6478 0 0 0 0 0 0 0 0 0 0 0
6592 0 0 0 0 0 0 0 0 0 0 0
6706 0 0 0 0 0 0 0 0 0 0 0
6821 0 0 0 0 0 0 0 0 0 0 0
6936 0 0 0 0 0 0 0 0 0 0 0
7053 0 0 0 0 0 0 0 0 0 0 0
7073 0 0 0 0 0 0 0 0 0 0 0
6958 0 0 0 0 0 0 0 0 0 0 0
6844 0 0 0 0 0 0 0 0 0 0 0
6731 0 0 0 0 0 0 0 0 0 0 0
6618 0 0 0 0 0 0 0 0 0 0 0
6506 0 0 0 0 0 0 0 0 0 0 0
6395 0 0 0 0 0 0 0 0 0 0 0
6285 0 0 0 0 0 0 0 0 0 0 0
6176 0 0 0 0 0 0 0 0 0 0 0
6068 0 0 0 0 0 0 0 0 0 0 0
5960 0 0 0 0 0 0 0 0 0 0 0
5854 0 0 0 0 0 0 0 0 0 0 0
5749 0 0 0 0 0 0 0 0 0 0 0
5645 0 0 0 0 0 0 0 0 0 0 0
5543 0 0 0 0 0 0 0 0 0 0 0
5441 0 0 0 0 0 0 0 0 0 0 0
5341 0 0 0 0 0 0 0 0 0 0 0
5243 0 0 0 0 0 0 0 0 0 0 0
5146 0 0 0 0 0 0 0 0 0 0 0
5051 0 0 0 0 0 0 0 0 0 0 0
4958 0 0 0 0 0 0 0 0 0 0 0
4866 0 0 0 0 0 0 0 0 0 0 0
4777 0 0 0 0 0 0 0 0 0 0 0
4689 0 0 0 0 0 0 0 0 0 0 0
4604 0 0 0 0 0 0 0 0 0 0 0
4521 0 0 0 0 0 0 0 0 0 0 0
4440 0 0 0 0 0 0 0 0 0 0 0
4362 0 3 7 0 0 0 4 0 0 0 0
4287 0 4 8 0 0 0 4 0 0 0 0
4215 0 4 9 0 0 0 4 0 0 0 0
4146 0 5 9 0 0 0 5 0 0 0 0
4080 0 7 11 0 0 0 7 0 0 0 0
4017 0 9 14 0 0 0 7 0 0 0 0
3958 2 11 17 1 3 0 7 0 0 0 1
3902 0 16 22 4 7 0 7 0 0 0 1
3850 0 23 31 6 11 1 6 0 0 0 1
3802 0 32 43 10 15 1 6 0 0 0 1
3759 0 40 54 13 19 2 6 0 0 0 1
3719 0 44 60 15 22 2 6 0 0 0 1
3684 0 45 61 16 23 2 6 0 0 0 1
3654 0 42 58 15 22 2 6 0 0 0 1
3628 0 38 52 14 20 2 6 0 0 0 1
3607 0 33 45 12 18 2 6 0 0 0 1
3591 0 29 40 12 17 1 6 0 0 0 -1
3579 0 29 36 11 19 1 6 0 0 0 -1
3573 0 32 40 15 21 1 7 0 0 0 -1
3571 0 35 43 17 24 1 7 0 0 0 -1
3575 0 35 47 17 25 1 7 0 0 0 -1
3583 0 32 43 16 23 1 8 0 0 0 -1
3597 0 28 35 13 18 1 8 0 0 0 -1
3615 0 24 30 10 14 1 8 0 0 0 -1
3638 0 21 26 8 11 1 7 0 0 0 1
3666 0 19 26 6 10 1 6 0 0 0 1
3698 0 20 27 6 11 1 6 0 0 0 1
3735 0 21 29 8 11 1 7 0 0 0 -1
3776 0 23 29 9 13 1 7 0 0 0 -1
3822 0 23 32 9 14 1 6 0 0 0 -1
3871 0 26 35 10 15 1 7 0 0 0 -1
3925 0 30 40 12 17 1 7 0 0 0 -1
3982 0 35 47 15 19 1 7 0 0 0 -1
4043 0 41 50 17 22 1 8 0 0 0 -1
4107 0 45 56 18 24 2 8 0 0 0 -1
4174 0 48 60 19 25 2 8 0 0 0 -1
4245 0 48 60 18 27 2 8 0 0 0 -1
4318 0 45 56 17 25 2 7 0 0 0 -1
4395 0 40 50 15 22 2 7 0 0 0 1
4474 0 36 44 13 18 1 7 0 0 0 1
4555 0 31 38 10 15 1 7 0 0 0 1
4639 0 25 31 8 12 1 8 0 0 0 1
4725 0 20 24 6 9 0 8 0 0 0 1
4814 0 15 20 0 0 0 8 0 0 0 0
4904 0 12 17 0 0 0 9 0 0 0 0
4997 0 10 16 0 0 0 8 0 0 0 0
5091 0 9 14 0 0 0 6 0 0 0 0
5187 0 7 12 0 0 0 5 0 0 0 0
5284 0 6 10 0 0 0 5 0 0 0 0
5383 0 4 8 0 0 0 5 0 0 0 0
5484 0 4 7 0 0 0 5 0 0 0 0
5585 0 2 6 0 0 0 4 0 0 0 0
5689 0 3 6 0 0 0 6 0 0 0 0
5793 0 3 6 0 0 0 6 0 0 0 0
5899 0 2 5 0 0 0 4 0 0 0 0
6005 0 2 6 0 0 0 4 0 0 0 0
6113 0 1 5 0 0 0 2 0 0 0 0
6222 0 1 5 0 0 0 2 0 0 0 0
6331 0 0 0 0 0 0 0 0 0 0 0
6442 0 0 0 0 0 0 0 0 0 0 0
6553 0 0 0 0 0 0 0 0 0 0 0
6665 0 0 0 0 0 0 0 0 0 0 0
6778 0 0 0 0 0 0 0 0 0 0 0
6892 0 0 0 0 0 0 0 0 0 0 0
7006 0 0 0 0 0 0 0 0 0 0 0
7121 0 0 0 0 0 0 0 0 0 0 0
7143 0 0 0 0 0 0 0 0 0 0 0
7029 0 0 0 0 0 0 0 0 0 0 0
6916 0 0 0 0 0 0 0 0 0 0 0
6804 0 0 0 0 0 0 0 0 0 0 0
6692 0 0 0 0 0 0 0 0 0 0 0
6582 0 0 0 0 0 0 0 0 0 0 0
6472 0 0 0 0 0 0 0 0 0 0 0
6363 0 0 0 0 0 0 0 0 0 0 0
6255 0 0 0 0 0 0 0 0 0 0 0
6149 0 0 0 0 0 0 0 0 0 0 0
6043 0 0 0 0 0 0 0 0 0 0 0
5938 0 0 0 0 0 0 0 0 0 0 0
5835 0 0 0 0 0 0 0 0 0 0 0
5732 0 0 0 0 0 0 0 0 0 0 0
5631 0 0 0 0 0 0 0 0 0 0 0
5532 0 0 0 0 0 0 0 0 0 0 0
5433 0 0 0 0 0 0 0 0 0 0 0
5337 0 0 0 0 0 0 0 0 0 0 0
5242 0 0 0 0 0 0 0 0 0 0 0
5148 0 0 0 0 0 0 0 0 0 0 0
5057 0 0 0 0 0 0 0 0 0 0 0
4967 0 0 0 0 0 0 0 0 0 0 0
4879 0 0 0 0 0 0 0 0 0 0 0
4794 0 0 0 0 0 0 0 0 0 0 0
4710 0 0 0 0 0 0 0 0 0 0 0
4629 0 0 0 0 0 0 0 0 0 0 0
4551 0 0 0 0 0 0 0 0 0 0 0
4475 0 0 0 0 0 0 0 0 0 0 0
4402 0 0 0 0 0 0 0 0 0 0 0
4331 0 2 6 0 0 0 4 0 0 0 0
4264 0 3 6 0 0 0 4 0 0 0 0
4200 0 4 8 0 0 0 6 0 0 0 0
4139 0 6 10 0 0 0 7 0 0 0 0
4081 0 8 12 0 0 0 6 0 0 0 0
4028 2 10 15 1 3 0 6 0 0 0 1
3978 0 13 21 4 7 0 6 0 0 0 1
3931 0 19 28 6 10 1 6 0 0 0 1
3889 0 25 34 8 14 1 6 0 0 0 1
3851 0 30 40 11 15 1 6 0 0 0 1
3817 0 32 44 12 17 2 6 0 0 0 1
3788 0 33 45 12 17 2 6 0 0 0 1
3763 0 32 43 11 17 1 6 0 0 0 1
3743 0 29 39 11 16 1 6 0 0 0 -1
3727 0 28 35 11 16 1 7 0 0 0 -1
3716 0 28 35 11 18 1 7 0 0 0 -1
3710 0 31 39 14 20 1 7 0 0 0 -1
3709 0 33 41 16 23 1 7 0 0 0 -1
3712 0 32 40 16 23 1 8 0 0 0 -1
3720 0 27 36 14 20 1 8 0 0 0 -1
3733 0 21 29 11 16 0 8 0 0 0 -1
3751 0 18 23 8 12 0 8 0 0 0 -1
3773 0 16 20 5 9 0 8 0 0 0 1
3800 0 14 20 4 8 0 7 0 0 0 1
3831 0 15 21 5 9 0 7 0 0 0 1
3867 0 16 22 5 9 0 7 0 0 0 1
3907 0 19 24 7 11 1 7 0 0 0 -1
3951 0 22 27 8 12 1 7 0 0 0 -1
3999 0 26 33 10 15 1 7 0 0 0 -1
4051 0 32 40 12 18 1 8 0 0 0 -1
4106 0 37 50 14 21 1 8 0 0 0 -1
4165 0 44 54 19 22 2 8 0 0 0 -1
4227 0 47 58 19 24 2 9 0 0 0 -1
4293 0 48 59 19 25 2 8 0 0 0 -1
4362 0 45 56 17 25 2 8 0 0 0 -1
4433 0 39 49 16 23 1 7 0 0 0 -1
4508 0 33 41 13 19 1 7 0 0 0 -1
4585 0 27 33 11 15 1 7 0 0 0 -1
4664 0 21 27 9 12 1 8 0 0 0 -1
4747 0 17 21 6 9 0 8 0 0 0 1
4831 0 13 16 0 0 0 9 0 0 0 0
4917 0 10 13 0 0 0 9 0 0 0 0
5006 0 8 12 0 0 0 9 0 0 0 0
5096 0 8 12 0 0 0 7 0 0 0 0
5189 0 8 12 0 0 0 6 0 0 0 0
5283 0 8 12 0 0 0 6 0 0 0 0
5379 0 7 10 0 0 0 6 0 0 0 0
5476 0 7 10 0 0 0 7 0 0 0 0
5575 0 6 9 0 0 0 8 0 0 0 0
5675 0 5 8 0 0 0 7 0 0 0 0
5777 0 5 8 0 0 0 7 0 0 0 0
5880 0 3 7 0 0 0 4 0 0 0 0
5984 0 3 6 0 0 0 4 0 0 0 0
6089 0 3 6 0 0 0 4 0 0 0 0
6195 0 1 4 0 0 0 2 0 0 0 0
6302 0 0 0 0 0 0 0 0 0 0 0
6411 0 0 0 0 0 0 0 0 0 0 0
6520 0 0 0 0 0 0 0 0 0 0 0
6630 0 0 0 0 0 0 0 0 0 0 0
6741 0 0 0 0 0 0 0 0 0 0 0
6853 0 0 0 0 0 0 0 0 0 0 0
6965 0 0 0 0 0 0 0 0 0 0 0
7078 0 0 0 0 0 0 0 0 0 0 0
7192 0 0 0 0 0 0 0 0 0 0 0
7214 0 0 0 0 0 0 0 0 0 0 0
7101 0 0 0 0 0 0 0 0 0 0 0
6990 0 0 0 0 0 0 0 0 0 0 0
6879 0 0 0 0 0 0 0 0 0 0 0
6769 0 0 0 0 0 0 0 0 0 0 0
6659 0 0 0 0 0 0 0 0 0 0 0
6551 0 0 0 0 0 0 0 0 0 0 0
6443 0 0 0 0 0 0 0 0 0 0 0
6337 0 0 0 0 0 0 0 0 0 0 0
6232 0 0 0 0 0 0 0 0 0 0 0
6127 0 0 0 0 0 0 0 0 0 0 0
6024 0 0 0 0 0 0 0 0 0 0 0
5922 0 0 0 0 0 0 0 0 0 0 0
5821 0 0 0 0 0 0 0 0 0 0 0
5722 0 0 0 0 0 0 0 0 0 0 0
5624 0 0 0 0 0 0 0 0 0 0 0
5527 0 0 0 0 0 0 0 0 0 0 0
5432 0 0 0 0 0 0 0 0 0 0 0
5339 0 0 0 0 0 0 0 0 0 0 0
5247 0 0 0 0 0 0 0 0 0 0 0
5158 0 0 0 0 0 0 0 0 0 0 0
5070 0 0 0 0 0 0 0 0 0 0 0
4984 0 0 0 0 0 0 0 0 0 0 0
4900 0 0 0 0 0 0 0 0 0 0 0
4819 0 0 0 0 0 0 0 0 0 0 0
4740 0 0 0 0 0 0 0 0 0 0 0
4663 0 0 0 0 0 0 0 0 0 0 0
4589 0 0 0 0 0 0 0 0 0 0 0
4517 0 0 0 0 0 0 0 0 0 0 0
4449 0 0 0 0 0 0 0 0 0 0 0
4383 0 2 5 0 0 0 3 0 0 0 0
4321 0 3 6 0 0 0 5 0 0 0 0
4262 0 4 8 0 0 0 7 0 0 0 0
4206 0 6 9 0 0 0 7 0 0 0 0
4154 0 6 10 0 0 0 6 0 0 0 0
4106 1 8 12 1 3 0 6 0 0 0 1
4061 0 10 16 4 6 0 6 0 0 0 -1
4020 0 14 21 5 9 0 5 0 0 0 -1
3983 0 18 24 7 11 1 6 0 0 0 -1
3951 0 21 29 7 13 1 6 0 0 0 1
3922 0 24 33 8 13 1 6 0 0 0 1
3898 0 25 34 8 13 1 6 0 0 0 1
3879 0 26 33 8 14 1 7 0 0 0 1
3864 0 27 33 9 15 1 7 0 0 0 1
3853 0 29 36 10 17 1 7 0 0 0 1
3847 0 31 39 13 19 1 8 0 0 0 -1
3846 0 32 40 15 22 1 8 0 0 0 -1
3849 0 29 36 14 21 1 8 0 0 0 -1
3857 0 22 30 12 18 1 8 0 0 0 -1
3870 0 17 23 9 14 0 9 0 0 0 -1
3887 0 12 17 7 10 0 9 0 0 0 -1
3909 0 10 14 3 7 0 8 0 0 0 1
3935 0 10 13 3 6 0 7 0 0 0 1
3965 0 10 14 3 6 0 7 0 0 0 1
3999 0 11 15 4 7 0 7 0 0 0 1
4038 0 12 19 4 8 0 7 0 0 0 -1
4081 0 16 22 6 10 0 7 0 0 0 1
4127 0 21 29 8 12 1 7 0 0 0 -1
4177 0 28 38 11 16 1 7 0 0 0 -1
4231 0 34 46 13 19 1 8 0 0 0 -1
4288 0 40 49 17 20 1 8 0 0 0 -1
4349 0 42 52 17 22 1 9 0 0 0 -1
4413 0 41 51 17 22 1 9 0 0 0 -1
4480 0 37 46 15 21 1 8 0 0 0 -1
4549 0 31 38 13 18 1 8 0 0 0 -1
4622 0 24 30 11 15 1 8 0 0 0 -1
4697 0 18 25 8 11 0 8 0 0 0 -1
4775 0 14 19 5 8 0 8 0 0 0 -1
4855 0 10 14 0 0 0 9 0 0 0 0
4938 0 8 11 0 0 0 10 0 0 0 0
5022 0 7 10 0 0 0 9 0 0 0 0
5109 0 7 10 0 0 0 9 0 0 0 0
5198 0 7 11 0 0 0 7 0 0 0 0
5289 0 8 12 0 0 0 7 0 0 0 0
5381 0 9 13 0 0 0 7 0 0 0 0
5475 0 9 12 0 0 0 8 0 0 0 0
5571 0 8 12 0 0 0 9 0 0 0 0
5668 0 7 10 0 0 0 8 0 0 0 0
5767 0 6 9 0 0 0 6 0 0 0 0
5867 0 5 8 0 0 0 5 0 0 0 0
5968 0 4 7 0 0 0 5 0 0 0 0
6071 0 3 6 0 0 0 4 0 0 0 0
6174 0 2 5 0 0 0 4 0 0 0 0
6279 0 0 0 0 0 0 0 0 0 0 0
6385 0 0 0 0 0 0 0 0 0 0 0
6492 0 0 0 0 0 0 0 0 0 0 0
6600 0 0 0 0 0 0 0 0 0 0 0
6709 0 0 0 0 0 0 0 0 0 0 0
6818 0 0 0 0 0 0 0 0 0 0 0
6929 0 0 0 0 0 0 0 0 0 0 0
7040 0 0 0 0 0 0 0 0 0 0 0
7152 0 0 0 0 0 0 0 0 0 0 0
7265 0 0 0 0 0 0 0 0 0 0 0
7287 0 0 0 0 0 0 0 0 0 0 0
7176 0 0 0 0 0 0 0 0 0 0 0
7065 0 0 0 0 0 0 0 0 0 0 0
6956 0 0 0 0 0 0 0 0 0 0 0
6847 0 0 0 0 0 0 0 0 0 0 0
6739 0 0 0 0 0 0 0 0 0 0 0
6632 0 0 0 0 0 0 0 0 0 0 0
6526 0 0 0 0 0 0 0 0 0 0 0
6420 0 0 0 0 0 0 0 0 0 0 0
6316 0 0 0 0 0 0 0 0 0 0 0
6214 0 0 0 0 0 0 0 0 0 0 0
6112 0 0 0 0 0 0 0 0 0 0 0
6011 0 0 0 0 0 0 0 0 0 0 0
5912 0 0 0 0 0 0 0 0 0 0 0
5814 0 0 0 0 0 0 0 0 0 0 0
5718 0 0 0 0 0 0 0 0 0 0 0
5623 0 0 0 0 0 0 0 0 0 0 0
5530 0 0 0 0 0 0 0 0 0 0 0
5438 0 0 0 0 0 0 0 0 0 0 0
5348 0 0 0 0 0 0 0 0 0 0 0
5260 0 0 0 0 0 0 0 0 0 0 0
5174 0 0 0 0 0 0 0 0 0 0 0
5090 0 0 0 0 0 0 0 0 0 0 0
5008 0 0 0 0 0 0 0 0 0 0 0
4928 0 0 0 0 0 0 0 0 0 0 0
4851 0 0 0 0 0 0 0 0 0 0 0
4776 0 0 0 0 0 0 0 0 0 0 0
4704 0 0 0 0 0 0 0 0 0 0 0
4634 0 0 0 0 0 0 0 0 0 0 0
4568 0 0 0 0 0 0 0 0 0 0 0
4504 0 0 0 0 0 0 0 0 0 0 0
4443 0 1 5 0 0 0 2 0 0 0 0
4386 0 4 7 0 0 0 6 0 0 0 0
4332 0 5 8 0 0 0 7 0 0 0 0
4281 0 5 8 0 0 0 7 0 0 0 0
4234 0 5 9 0 0 0 5 0 0 0 0
4191 1 6 11 1 3 0 5 0 0 0 1
4151 0 7 13 2 5 0 5 0 0 0 1
4116 0 10 17 3 7 0 5 0 0 0 -1
4084 0 14 20 4 9 0 6 0 0 0 1
4057 0 18 24 5 11 1 6 0 0 0 1
4034 0 21 28 5 11 1 7 0 0 0 1
4015 0 24 30 7 12 1 8 0 0 0 1
4000 0 26 32 8 14 1 8 0 0 0 1
3990 0 29 36 10 17 1 9 0 0 0 1
3985 0 31 39 13 19 1 9 0 0 0 -1
3984 0 31 38 14 21 1 9 0 0 0 -1
3987 0 27 33 14 20 1 9 0 0 0 -1
3995 0 19 26 11 16 0 9 0 0 0 -1
4007 0 14 18 8 12 0 9 0 0 0 -1
4023 0 9 13 6 9 0 9 0 0 0 -1
4044 0 7 10 2 6 0 8 0 0 0 1
4069 1 6 9 1 4 0 7 0 0 0 1
4098 1 7 9 1 4 0 8 0 0 0 1
4132 1 8 11 1 3 0 8 0 0 0 1
4169 0 8 13 2 5 0 7 0 0 0 1
4211 0 12 16 4 7 0 8 0 0 0 1
4256 0 16 22 6 10 0 7 0 0 0 1
4304 0 22 30 9 13 1 7 0 0 0 -1
4357 0 27 36 11 15 1 7 0 0 0 -1
4412 0 30 41 11 17 1 8 0 0 0 -1
4471 0 31 42 13 17 1 8 0 0 0 -1
4533 0 30 41 13 17 1 9 0 0 0 -1
4599 0 27 36 11 16 1 9 0 0 0 -1
4667 0 22 30 9 13 0 9 0 0 0 -1
4738 0 17 23 7 10 0 9 0 0 0 -1
4811 0 12 17 5 7 0 9 0 0 0 -1
4887 2 9 13 1 3 0 10 0 0 0 1
4965 0 7 11 0 0 0 8 0 0 0 0
5046 0 6 10 0 0 0 7 0 0 0 0
5129 0 6 9 0 0 0 7 0 0 0 0
5214 0 7 10 0 0 0 9 0 0 0 0
5301 0 7 11 0 0 0 8 0 0 0 0
5390 0 9 12 0 0 0 8 0 0 0 0
5481 0 10 13 0 0 0 9 0 0 0 0
5573 0 10 13 0 0 0 9 0 0 0 0
5667 0 9 13 0 0 0 9 0 0 0 0
5763 0 7 11 0 0 0 7 0 0 0 0
5860 0 6 11 0 0 0 6 0 0 0 0
5958 0 5 9 0 0 0 5 0 0 0 0
6058 0 4 8 0 0 0 5 0 0 0 0
6159 0 1 4 0 0 0 2 0 0 0 0
6262 0 0 0 0 0 0 0 0 0 0 0
6365 0 0 0 0 0 0 0 0 0 0 0
6470 0 0 0 0 0 0 0 0 0 0 0
6575 0 0 0 0 0 0 0 0 0 0 0
6682 0 0 0 0 0 0 0 0 0 0 0
6789 0 0 0 0 0 0 0 0 0 0 0
6898 0 0 0 0 0 0 0 0 0 0 0
7007 0 0 0 0 0 0 0 0 0 0 0
7117 0 0 0 0 0 0 0 0 0 0 0
7228 0 0 0 0 0 0 0 0 0 0 0
7340 0 0 0 0 0 0 0 0 0 0 0
7362 0 0 0 0 0 0 0 0 0 0 0
7252 0 0 0 0 0 0 0 0 0 0 0
7143 0 0 0 0 0 0 0 0 0 0 0
7034 0 0 0 0 0 0 0 0 0 0 0
6927 0 0 0 0 0 0 0 0 0 0 0
6820 0 0 0 0 0 0 0 0 0 0 0
6714 0 0 0 0 0 0 0 0 0 0 0
6609 0 0 0 0 0 0 0 0 0 0 0
6506 0 0 0 0 0 0 0 0 0 0 0
6403 0 0 0 0 0 0 0 0 0 0 0
6302 0 0 0 0 0 0 0 0 0 0 0
6201 0 0 0 0 0 0 0 0 0 0 0
6102 0 0 0 0 0 0 0 0 0 0 0
6005 0 0 0 0 0 0 0 0 0 0 0
5908 0 0 0 0 0 0 0 0 0 0 0
5814 0 0 0 0 0 0 0 0 0 0 0
5720 0 0 0 0 0 0 0 0 0 0 0
5629 0 0 0 0 0 0 0 0 0 0 0
5539 0 0 0 0 0 0 0 0 0 0 0
5451 0 0 0 0 0 0 0 0 0 0 0
5364 0 0 0 0 0 0 0 0 0 0 0
5280 0 0 0 0 0 0 0 0 0 0 0
5198 0 0 0 0 0 0 0 0 0 0 0
5117 0 0 0 0 0 0 0 0 0 0 0
5039 0 0 0 0 0 0 0 0 0 0 0
4964 0 0 0 0 0 0 0 0 0 0 0
4891 0 0 0 0 0 0 0 0 0 0 0
4820 0 0 0 0 0 0 0 0 0 0 0
4753 0 0 0 0 0 0 0 0 0 0 0
4688 0 0 0 0 0 0 0 0 0 0 0
4625 0 0 0 0 0 0 0 0 0 0 0
4566 0 0 0 0 0 0 0 0 0 0 0
4511 0 2 5 0 0 0 4 0 0 0 0
4458 0 5 7 0 0 0 8 0 0 0 0
4409 0 4 7 0 0 0 6 0 0 0 0
4363 0 4 8 0 0 0 5 0 0 0 0
4321 0 5 9 0 0 0 5 0 0 0 0
4283 1 5 10 1 3 0 4 0 0 0 1
4249 0 7 12 2 5 0 5 0 0 0 1
4218 0 10 16 3 6 0 5 0 0 0 1
4192 0 14 21 4 8 0 6 0 0 0 1
4169 1 18 24 4 9 0 7 0 0 0 1
4151 0 22 27 6 10 1 8 0 0 0 1
4137 0 25 31 7 13 1 8 0 0 0 1
4127 0 28 34 11 15 1 8 0 0 0 -1
4122 0 30 37 13 19 1 9 0 0 0 -1
4121 0 29 36 14 20 1 9 0 0 0 -1
4124 0 24 32 13 19 1 9 0 0 0 -1
4132 0 18 24 10 15 0 9 0 0 0 -1
4143 0 12 16 8 11 0 10 0 0 0 -1
4159 0 8 11 5 8 0 9 0 0 0 -1
4180 0 5 9 2 5 0 8 0 0 0 -1
4204 1 5 8 1 3 0 8 0 0 0 1
4232 1 5 8 1 3 0 8 0 0 0 1
4265 0 5 8 0 0 0 7 0 0 0 0
4301 0 6 10 0 0 0 7 0 0 0 0
4341 0 8 12 2 4 0 7 0 0 0 1
4385 0 12 16 4 7 0 7 0 0 0 -1
4432 0 15 20 5 9 0 7 0 0 0 -1
4483 0 18 24 7 11 1 7 0 0 0 -1
4537 0 19 27 8 12 1 7 0 0 0 -1
4595 0 20 27 8 11 1 7 0 0 0 -1
4655 0 20 27 7 11 0 8 0 0 0 -1
4719 0 18 24 7 10 0 9 0 0 0 -1
4785 0 15 20 6 8 0 10 0 0 0 -1
4854 1 11 15 2 5 0 10 0 0 0 1
4926 0 9 12 0 0 0 10 0 0 0 0
5000 0 7 10 0 0 0 8 0 0 0 0
5077 0 6 10 0 0 0 7 0 0 0 0
5156 0 6 10 0 0 0 6 0 0 0 0
5237 0 7 10 0 0 0 7 0 0 0 0
5321 0 7 10 0 0 0 8 0 0 0 0
5406 0 7 10 0 0 0 7 0 0 0 0
5493 0 8 11 0 0 0 9 0 0 0 0
5582 0 9 12 0 0 0 9 0 0 0 0
5673 0 9 13 0 0 0 9 0 0 0 0
5765 0 9 12 0 0 0 9 0 0 0 0
5859 0 6 11 0 0 0 6 0 0 0 0
5955 0 6 10 0 0 0 6 0 0 0 0
6052 0 5 9 0 0 0 6 0 0 0 0
6150 0 1 4 0 0 0 2 0 0 0 0
6250 0 0 0 0 0 0 0 0 0 0 0
6351 0 0 0 0 0 0 0 0 0 0 0
6453 0 0 0 0 0 0 0 0 0 0 0
6556 0 0 0 0 0 0 0 0 0 0 0
6660 0 0 0 0 0 0 0 0 0 0 0
6765 0 0 0 0 0 0 0 0 0 0 0
6872 0 0 0 0 0 0 0 0 0 0 0
6979 0 0 0 0 0 0 0 0 0 0 0
7087 0 0 0 0 0 0 0 0 0 0 0
7196 0 0 0 0 0 0 0 0 0 0 0
7305 0 0 0 0 0 0 0 0 0 0 0
7416 0 0 0 0 0 0 0 0 0 0 0
7439 0 0 0 0 0 0 0 0 0 0 0
7330 0 0 0 0 0 0 0 0 0 0 0
7222 0 0 0 0 0 0 0 0 0 0 0
7115 0 0 0 0 0 0 0 0 0 0 0
7008 0 0 0 0 0 0 0 0 0 0 0
6903 0 0 0 0 0 0 0 0 0 0 0
6799 0 0 0 0 0 0 0 0 0 0 0
6695 0 0 0 0 0 0 0 0 0 0 0
6593 0 0 0 0 0 0 0 0 0 0 0
6492 0 0 0 0 0 0 0 0 0 0 0
6392 0 0 0 0 0 0 0 0 0 0 0
6293 0 0 0 0 0 0 0 0 0 0 0
6195 0 0 0 0 0 0 0 0 0 0 0
6099 0 0 0 0 0 0 0 0 0 0 0
6004 0 0 0 0 0 0 0 0 0 0 0
5911 0 0 0 0 0 0 0 0 0 0 0
5819 0 0 0 0 0 0 0 0 0 0 0
5729 0 0 0 0 0 0 0 0 0 0 0
5641 0 0 0 0 0 0 0 0 0 0 0
5554 0 0 0 0 0 0 0 0 0 0 0
5470 0 0 0 0 0 0 0 0 0 0 0
5387 0 0 0 0 0 0 0 0 0 0 0
5306 0 0 0 0 0 0 0 0 0 0 0
5228 0 0 0 0 0 0 0 0 0 0 0
5152 0 0 0 0 0 0 0 0 0 0 0
5078 0 0 0 0 0 0 0 0 0 0 0
5007 0 0 0 0 0 0 0 0 0 0 0
4938 0 0 0 0 0 0 0 0 0 0 0
4872 0 0 0 0 0 0 0 0 0 0 0
4808 0 0 0 0 0 0 0 0 0 0 0
4748 0 0 0 0 0 0 0 0 0 0 0
4690 0 0 0 0 0 0 0 0 0 0 0
4636 0 0 0 0 0 0 0 0 0 0 0
4585 0 3 6 0 0 0 4 0 0 0 0
4537 0 4 8 0 0 0 5 0 0 0 0
4493 0 5 8 0 0 0 5 0 0 0 0
4452 0 5 8 0 0 0 5 0 0 0 0
4415 0 5 9 0 0 0 5 0 0 0 0
4382 0 5 10 0 0 0 5 0 0 0 0
4352 1 9 14 2 4 0 6 0 0 0 1
4327 1 12 18 2 5 0 7 0 0 0 1
4305 1 15 23 3 6 0 7 0 0 0 1
4287 0 19 25 5 9 1 7 0 0 0 1
4274 0 21 29 7 12 1 7 0 0 0 1
4265 0 24 33 10 15 1 7 0 0 0 -1
4259 0 26 35 12 18 1 7 0 0 0 -1
4258 0 25 35 13 20 1 8 0 0 0 -1
4261 0 22 30 12 18 1 8 0 0 0 -1
4269 0 16 22 10 15 0 8 0 0 0 -1
4280 0 12 16 7 11 0 8 0 0 0 -1
4296 0 8 11 3 7 0 9 0 0 0 -1
4315 0 6 9 2 5 0 8 0 0 0 -1
4339 1 5 8 1 3 0 8 0 0 0 1
4366 0 5 8 0 0 0 8 0 0 0 0
4398 0 5 8 0 0 0 7 0 0 0 0
4433 0 5 8 0 0 0 7 0 0 0 0
4472 0 6 9 0 0 0 7 0 0 0 0
4515 0 7 11 3 5 0 7 0 0 0 -1
4561 0 9 13 4 6 0 7 0 0 0 -1
4610 0 10 14 3 6 0 6 0 0 0 1
4663 0 11 15 3 6 0 6 0 0 0 1
4719 0 11 16 3 6 0 6 0 0 0 1
4778 1 11 16 2 5 0 6 0 0 0 1
4840 1 11 15 2 5 0 6 0 0 0 1
4904 1 9 13 2 4 0 7 0 0 0 1
4972 0 8 11 0 0 0 7 0 0 0 0
5042 0 7 10 0 0 0 7 0 0 0 0
5115 0 7 9 0 0 0 7 0 0 0 0
5190 0 6 10 0 0 0 6 0 0 0 0
5267 0 7 11 0 0 0 6 0 0 0 0
5347 0 7 11 0 0 0 6 0 0 0 0
5428 0 6 10 0 0 0 6 0 0 0 0
5512 0 6 10 0 0 0 7 0 0 0 0
5598 0 6 10 0 0 0 8 0 0 0 0
5685 0 7 10 0 0 0 8 0 0 0 0
5774 0 7 10 0 0 0 8 0 0 0 0
5865 0 5 9 0 0 0 6 0 0 0 0
5958 0 5 9 0 0 0 5 0 0 0 0
6052 0 0 0 0 0 0 0 0 0 0 0
