# distance(pc) r21 co21(Jy/b.km/s) co21snr co21(Jy/b.km/s) co10snr peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b), r21mask
3.352374328919062464e+03 8.083333969116210938e-01 4.141008853912353516e+00 8.484187126159667969e+00 1.280724287033081055e+00 4.893099308013916016e+00 1.955804228782653809e-01 8.446773409272063660e+00 1.911826664581894875e-03 1.107143820263445377e-03 2.077617915347218513e-03 1.000000000000000000e+00
3.174001930660816470e+03 5.242868065834045410e-01 4.014958858489990234e+00 8.225933074951171875e+00 1.914485931396484375e+00 5.972208023071289062e+00 1.987103223800659180e-01 8.060662493719609856e+00 1.896820496767759323e-03 1.107439165934920311e-03 2.459510462358593941e-03 1.000000000000000000e+00
2.996350738407713379e+03 5.037546157836914062e-01 6.093545436859130859e+00 9.869932174682617188e+00 3.024064302444458008e+00 8.169668197631835938e+00 2.217182964086532593e-01 1.096424134447503285e+01 1.968372380360960960e-03 1.148225041106343269e-03 2.889712806791067123e-03 -1.000000000000000000e+00
2.819557077961026607e+03 4.487324655055999756e-01 8.096245765686035156e+00 1.236378765106201172e+01 4.510619640350341797e+00 1.089919853210449219e+01 2.524784207344055176e-01 1.279291409958143788e+01 2.107333624735474586e-03 1.225786050781607628e-03 3.385330783203244209e-03 -1.000000000000000000e+00
2.643792987449465727e+03 4.564618468284606934e-01 9.894958496093750000e+00 1.511060428619384766e+01 5.419378757476806641e+00 1.309507179260253906e+01 3.224191963672637939e-01 1.224343138183559887e+01 2.300626365467905998e-03 1.337651978246867657e-03 3.972148988395929337e-03 -1.000000000000000000e+00
2.469278331988722130e+03 5.159948468208312988e-01 1.318916893005371094e+01 1.821839714050292969e+01 6.390165328979492188e+00 1.544082355499267578e+01 4.199245870113372803e-01 1.253014777487485887e+01 2.529884455725550652e-03 1.481070765294134617e-03 4.749521613121032715e-03 1.000000000000000000e+00
2.296297993865726767e+03 4.940102696418762207e-01 1.629206275939941406e+01 2.154639053344726562e+01 8.244799613952636719e+00 1.818644714355468750e+01 4.964021742343902588e-01 1.309340088951563530e+01 2.776709385216236115e-03 1.640056259930133820e-03 5.692641716450452805e-03 -1.000000000000000000e+00
2.125226657910647646e+03 4.581265151500701904e-01 1.881677436828613281e+01 2.599189376831054688e+01 1.026832866668701172e+01 2.096979331970214844e+01 6.421638727188110352e-01 1.168986172408107294e+01 3.044127486646175385e-03 1.815356430597603321e-03 6.719749420881271362e-03 -1.000000000000000000e+00
1.956565126219696140e+03 4.663385748863220215e-01 2.359580039978027344e+01 2.889081573486328125e+01 1.264950084686279297e+01 2.416416358947753906e+01 7.340564727783203125e-01 1.282375780129950193e+01 3.343533957377076149e-03 2.013686345890164375e-03 7.818887941539287567e-03 -1.000000000000000000e+00
1.790994336471098450e+03 4.731524288654327393e-01 2.960361862182617188e+01 3.390579223632812500e+01 1.564169216156005859e+01 2.672557830810546875e+01 7.135428190231323242e-01 1.655140351253787756e+01 3.706316463649272919e-03 2.254409715533256531e-03 9.022925049066543579e-03 -1.000000000000000000e+00
1.629456721615305014e+03 5.412943363189697266e-01 4.104254913330078125e+01 4.204442596435546875e+01 1.895574569702148438e+01 3.088075447082519531e+01 7.575514912605285645e-01 2.161385507601863409e+01 4.224107135087251663e-03 2.598043764010071754e-03 1.070198696106672287e-02 1.000000000000000000e+00
1.473279530835484366e+03 5.350717306137084961e-01 5.871184539794921875e+01 5.734604644775390625e+01 2.743176269531250000e+01 3.826938247680664062e+01 1.037541151046752930e+00 2.257514072189197663e+01 4.960594698786735535e-03 3.092307597398757935e-03 1.321182213723659515e-02 1.000000000000000000e+00
1.324360531761369884e+03 5.431854128837585449e-01 8.427989959716796875e+01 7.430725860595703125e+01 3.878965377807617188e+01 4.686453247070312500e+01 1.227488517761230469e+00 2.739155181558956542e+01 5.995988845825195312e-03 3.788272850215435028e-03 1.690102182328701019e-02 1.000000000000000000e+00
1.185438287669031524e+03 5.750311017036437988e-01 1.115637664794921875e+02 9.179762268066406250e+01 4.850336074829101562e+01 5.464510726928710938e+01 1.416185021400451660e+00 3.142774618918684482e+01 7.446350995451211929e-03 4.758001770824193954e-03 2.225724048912525177e-02 1.000000000000000000e+00
1.060448925262327066e+03 6.199145317077636719e-01 1.353239288330078125e+02 1.079211883544921875e+02 5.457362365722656250e+01 6.018947219848632812e+01 1.508248448371887207e+00 3.579412716770782055e+01 9.567258879542350769e-03 6.134884431958198547e-03 3.006349131464958191e-02 1.000000000000000000e+00
9.548794613187790219e+02 6.625202894210815430e-01 1.548009185791015625e+02 1.198749923706054688e+02 5.841365432739257812e+01 6.189721298217773438e+01 1.546770215034484863e+00 3.992618351834919821e+01 1.197041384875774384e-02 7.656633853912353516e-03 3.869051858782768250e-02 1.000000000000000000e+00
8.757810922213737967e+02 7.056310772895812988e-01 1.700516967773437500e+02 1.263799743652343750e+02 6.024808883666992188e+01 6.151877212524414062e+01 1.614826798439025879e+00 4.201120006434428689e+01 1.430894806981086731e-02 9.102117270231246948e-03 4.695443809032440186e-02 1.000000000000000000e+00
8.307497400165154886e+02 7.230314612388610840e-01 1.759330139160156250e+02 1.307508850097656250e+02 6.083172988891601562e+01 6.211472320556640625e+01 1.761122107505798340e+00 3.985363506052132010e+01 1.620550081133842468e-02 1.023333612829446793e-02 5.358692631125450134e-02 1.000000000000000000e+00
8.253802836849791902e+02 7.165958881378173828e-01 1.691490325927734375e+02 1.257091293334960938e+02 5.901130294799804688e+01 6.136160278320312500e+01 1.974211096763610840e+00 3.418109689530194117e+01 1.644013635814189911e-02 1.029712427407503128e-02 5.450445041060447693e-02 1.000000000000000000e+00
8.604155786970525241e+02 6.809126138687133789e-01 1.511437835693359375e+02 1.154059371948242188e+02 5.549309158325195312e+01 6.120355606079101562e+01 2.254413366317749023e+00 2.674649050016003571e+01 1.529631856828927994e-02 9.507512673735618591e-03 5.051184073090553284e-02 1.000000000000000000e+00
9.313067145574789265e+02 6.183677315711975098e-01 1.282868652343750000e+02 1.131069793701171875e+02 5.186511993408203125e+01 6.605147552490234375e+01 2.370317935943603516e+00 2.159164126722050625e+01 1.326474826782941818e-02 8.189423009753227234e-03 4.331642016768455505e-02 1.000000000000000000e+00
1.030681472788438668e+03 5.408205389976501465e-01 1.157174682617187500e+02 1.130255584716796875e+02 5.349161911010742188e+01 7.225520324707031250e+01 2.411456346511840820e+00 1.914386330790824076e+01 1.075014937669038773e-02 6.609232630580663681e-03 3.436652198433876038e-02 1.000000000000000000e+00
1.151186897685536906e+03 4.981431066989898682e-01 1.148572921752929688e+02 1.176610336303710938e+02 5.764271926879882812e+01 8.041594696044921875e+01 2.460523843765258789e+00 1.862263199653695622e+01 8.488862775266170502e-03 5.246668122708797455e-03 2.651556022465229034e-02 -1.000000000000000000e+00
1.286900587415605969e+03 4.797050654888153076e-01 1.187393112182617188e+02 1.319347381591796875e+02 6.188141250610351562e+01 8.632924652099609375e+01 2.521044015884399414e+00 1.878988676605512609e+01 6.792516447603702545e-03 4.246297758072614670e-03 2.088033594191074371e-02 -1.000000000000000000e+00
1.433509624639857748e+03 4.755222797393798828e-01 1.201237182617187500e+02 1.297124328613281250e+02 6.315356826782226562e+01 8.275930786132812500e+01 2.656438589096069336e+00 1.804010463119206165e+01 5.522856954485177994e-03 3.492645453661680222e-03 1.675647869706153870e-02 -1.000000000000000000e+00
1.587999193850810570e+03 4.800016880035400391e-01 1.094746780395507812e+02 1.150604248046875000e+02 5.701786041259765625e+01 7.471879577636718750e+01 2.551511049270629883e+00 1.711694633491617878e+01 4.611649550497531891e-03 2.931004157289862633e-03 1.376011036336421967e-02 -1.000000000000000000e+00
1.748281415945029039e+03 4.836949706077575684e-01 8.576736450195312500e+01 9.261363220214843750e+01 4.432926177978515625e+01 5.987891387939453125e+01 2.025044918060302734e+00 1.689652791070146876e+01 3.983442671597003937e-03 2.506723860278725624e-03 1.137493178248405457e-02 -1.000000000000000000e+00
1.912900743142299234e+03 4.881064593791961670e-01 5.802870559692382812e+01 6.447740173339843750e+01 2.972133636474609375e+01 4.014687347412109375e+01 1.305165410041809082e+00 1.773729518225478685e+01 3.507847432047128677e-03 2.166485413908958435e-03 9.116974659264087677e-03 -1.000000000000000000e+00
2.080828073453304569e+03 5.823974013328552246e-01 3.544270324707031250e+01 3.827186965942382812e+01 1.521414089202880859e+01 2.279917526245117188e+01 6.620408892631530762e-01 2.135758241868529339e+01 3.110313322395086288e-03 1.882946002297103405e-03 7.036691531538963318e-03 1.000000000000000000e+00
2.251323291768816944e+03 7.879183888435363770e-01 1.884682273864746094e+01 2.229367256164550781e+01 5.979941368103027344e+00 1.444958209991455078e+01 4.873609542846679688e-01 1.542756836709134127e+01 2.777372254058718681e-03 1.652466249652206898e-03 5.247336346656084061e-03 1.000000000000000000e+00
2.423844576663953376e+03 4.686202704906463623e-01 8.518874168395996094e+00 1.475102806091308594e+01 4.544657230377197266e+00 1.227762985229492188e+01 4.494073987007141113e-01 7.562267770887406648e+00 2.508583944290876389e-03 1.477363985031843185e-03 3.958648070693016052e-03 -1.000000000000000000e+00
2.597988332310872011e+03 3.759217858314514160e-01 6.787721633911132812e+00 1.554830741882324219e+01 4.514051914215087891e+00 1.219494819641113281e+01 4.566482305526733398e-01 5.929967458946049597e+00 2.318910788744688034e-03 1.361555187031626701e-03 3.456326900050044060e-03 -1.000000000000000000e+00
2.773448952755725713e+03 3.910776674747467041e-01 7.857998371124267578e+00 1.799993896484375000e+01 5.023297786712646484e+00 1.357070255279541016e+01 5.213220119476318359e-01 6.013342459596674239e+00 2.178817987442016602e-03 1.282219309359788895e-03 3.419762710109353065e-03 -1.000000000000000000e+00
2.949991472572320163e+03 4.435702860355377197e-01 1.025916004180908203e+01 2.101918601989746094e+01 5.782150268554687500e+00 1.562078189849853516e+01 6.336272954940795898e-01 6.459337738743003321e+00 2.084232401102781296e-03 1.235921750776469707e-03 3.726375056430697441e-03 -1.000000000000000000e+00
3.127432678638996549e+03 4.757943749427795410e-01 1.215826416015625000e+01 2.491011047363281250e+01 6.388402462005615234e+00 1.725860404968261719e+01 7.624507546424865723e-01 6.361651031547761903e+00 2.031235257163643837e-03 1.219327794387936592e-03 4.244869109243154526e-03 -1.000000000000000000e+00
3.305627853749078895e+03 5.705329179763793945e-01 1.408077335357666016e+01 2.633540344238281250e+01 6.170009136199951172e+00 1.924724388122558594e+01 8.755393624305725098e-01 6.415948925354050481e+00 2.022331580519676208e-03 1.230670604854822159e-03 4.882723558694124222e-03 1.000000000000000000e+00
3.484461326075598208e+03 5.985071659088134766e-01 1.479855060577392578e+01 2.767786788940429688e+01 6.181442737579345703e+00 1.928291130065917969e+01 9.438379406929016113e-01 6.255064848282438916e+00 2.013113349676132202e-03 1.238841330632567406e-03 5.474849604070186615e-03 1.000000000000000000e+00
3.663839630253993164e+03 5.654228925704956055e-01 1.485647296905517578e+01 2.778620147705078125e+01 6.568743705749511719e+00 1.774580574035644531e+01 9.424370527267456055e-01 6.288881775020342957e+00 1.984847476705908775e-03 1.229953253641724586e-03 5.861587356775999069e-03 1.000000000000000000e+00
3.843686487982342896e+03 6.204073429107666016e-01 1.532548522949218750e+01 2.482323265075683594e+01 6.175573825836181641e+00 1.668363571166992188e+01 8.504619002342224121e-01 7.189015785455243446e+00 1.923632924444973469e-03 1.193662057630717754e-03 5.905888043344020844e-03 1.000000000000000000e+00
4.023939074912592787e+03 6.485973000526428223e-01 1.422489833831787109e+01 2.304057312011718750e+01 5.482946872711181641e+00 1.481246852874755859e+01 6.800938248634338379e-01 8.344309526272544630e+00 1.822705031372606754e-03 1.123910420574247837e-03 5.351168103516101837e-03 1.000000000000000000e+00
4.204545209506057290e+03 6.884061098098754883e-01 1.269725894927978516e+01 2.198619461059570312e+01 4.611107826232910156e+00 1.245714950561523438e+01 4.980039596557617188e-01 1.017155253860755515e+01 1.730181742459535599e-03 1.059764879755675793e-03 4.669041372835636139e-03 1.000000000000000000e+00
4.385461211681254099e+03 4.545006453990936279e-01 1.387467575073242188e+01 2.247330474853515625e+01 7.631824016571044922e+00 1.457896614074707031e+01 4.597280621528625488e-01 1.204014990493916137e+01 1.663030474446713924e-03 1.012518885545432568e-03 4.174986854195594788e-03 -1.000000000000000000e+00
4.566650253775176679e+03 4.683009386062622070e-01 1.594099998474121094e+01 2.582020378112792969e+01 8.510019302368164062e+00 1.737900543212890625e+01 6.418794393539428711e-01 9.907684365451546071e+00 1.629393198527395725e-03 9.878466371446847916e-04 4.025171510875225067e-03 -1.000000000000000000e+00
4.748081077967463898e+03 4.592770338058471680e-01 1.819336318969726562e+01 2.946843719482421875e+01 9.903262138366699219e+00 2.022426033020019531e+01 7.711457014083862305e-01 9.412101741361503571e+00 1.634097658097743988e-03 9.901139419525861740e-04 4.330377094447612762e-03 -1.000000000000000000e+00
4.929726989171150308e+03 4.676086008548736572e-01 1.900282478332519531e+01 3.290472412109375000e+01 1.015957832336425781e+01 2.241008186340332031e+01 7.742663621902465820e-01 9.791243199153555565e+00 1.657008193433284760e-03 1.011685235425829887e-03 4.674796946346759796e-03 -1.000000000000000000e+00
5.111565057343153057e+03 4.911048114299774170e-01 1.915875816345214844e+01 3.317473220825195312e+01 9.752886772155761719e+00 2.356630897521972656e+01 8.310040831565856934e-01 9.197594604293843901e+00 1.684281625784933567e-03 1.037037349306046963e-03 4.876181483268737793e-03 -1.000000000000000000e+00
5.293575480409126612e+03 4.784415960311889648e-01 1.828488540649414062e+01 3.419839477539062500e+01 9.554397583007812500e+00 2.308669090270996094e+01 8.839666843414306641e-01 8.252136658725158114e+00 1.709668547846376896e-03 1.059638219885528088e-03 4.912046249955892563e-03 -1.000000000000000000e+00
5.475741071543097860e+03 4.905928075313568115e-01 1.746003913879394531e+01 3.265567398071289062e+01 8.897418975830078125e+00 2.149920654296875000e+01 8.557240962982177734e-01 8.139945877486717052e+00 1.725563430227339268e-03 1.072125509381294250e-03 4.828874953091144562e-03 -1.000000000000000000e+00
5.658046843527208694e+03 5.399109125137329102e-01 1.594697093963623047e+01 2.982576942443847656e+01 7.384075164794921875e+00 1.994846534729003906e+01 7.554897069931030273e-01 8.420923400101246514e+00 1.715367892757058144e-03 1.071695936843752861e-03 4.799740388989448547e-03 1.000000000000000000e+00
5.840479669573481260e+03 5.711260437965393066e-01 1.388405036926269531e+01 2.596747016906738281e+01 6.077489376068115234e+00 1.641865539550781250e+01 6.669673919677734375e-01 8.304655943044430444e+00 1.678974716924130917e-03 1.053929794579744339e-03 4.835668951272964478e-03 1.000000000000000000e+00
6.023028004646270347e+03 6.336591243743896484e-01 1.207019138336181641e+01 2.257499313354492188e+01 4.762099742889404297e+00 1.286506175994873047e+01 6.026740670204162598e-01 7.989906881453658016e+00 1.616905792616307735e-03 1.016641850583255291e-03 4.905113484710454941e-03 1.000000000000000000e+00
6.205681655279384358e+03 8.635289072990417480e-01 1.127485084533691406e+01 2.108745956420898438e+01 3.264178752899169922e+00 1.018255329132080078e+01 5.461980700492858887e-01 8.235134750693744010e+00 1.530609792098402977e-03 9.579316247254610062e-04 4.961301106959581375e-03 1.000000000000000000e+00
6.388431588212735733e+03 9.262008070945739746e-01 1.145387649536132812e+01 2.142229270935058594e+01 3.091628789901733398e+00 9.644286155700683594e+00 5.880818367004394531e-01 7.770067571094572578e+00 1.424692105501890182e-03 8.844496333040297031e-04 4.800357855856418610e-03 1.000000000000000000e+00
6.571269770579381657e+03 9.605446457862854004e-01 1.169410324096679688e+01 2.187159156799316406e+01 3.043612718582153320e+00 9.494501113891601562e+00 6.423591971397399902e-01 7.262715681466590745e+00 1.313179265707731247e-03 8.069941541180014610e-04 4.450410138815641403e-03 1.000000000000000000e+00
6.754189035618042908e+03 1.162862062454223633e+00 1.156374740600585938e+01 2.162778472900390625e+01 2.486053228378295898e+00 9.498145103454589844e+00 6.213954687118530273e-01 7.424044738693364565e+00 1.200078637339174747e-03 7.297829142771661282e-04 3.971240948885679245e-03 1.000000000000000000e+00
6.937182969446430434e+03 1.213173031806945801e+00 1.057184505462646484e+01 1.977262115478515625e+01 2.178552627563476562e+00 8.323316574096679688e+00 5.626787543296813965e-01 7.495495327822819576e+00 1.089779427275061607e-03 6.573973805643618107e-04 3.429546253755688667e-03 1.000000000000000000e+00
7.120245815086971561e+03 1.449073314666748047e+00 9.264481544494628906e+00 1.732744789123535156e+01 1.598345875740051270e+00 6.106595039367675781e+00 4.731522798538208008e-01 7.811424675454470723e+00 9.983098134398460388e-04 6.062566535547375679e-04 3.003750462085008621e-03 1.000000000000000000e+00
7.303372390656954849e+03 0.000000000000000000e+00 8.384801864624023438e+00 1.568217372894287109e+01 0.000000000000000000e+00 nan 4.146593809127807617e-01 8.066987340848053023e+00 9.332553599961102009e-04 5.703319911845028400e-04 2.785237738862633705e-03 0.000000000000000000e+00
7.486558019607332426e+03 0.000000000000000000e+00 7.521822452545166016e+00 1.541087055206298828e+01 0.000000000000000000e+00 nan 4.440366625785827637e-01 6.757939726344124765e+00 8.902227855287492275e-04 5.425243289209902287e-04 2.711063250899314880e-03 0.000000000000000000e+00
7.669798470702999111e+03 0.000000000000000000e+00 7.182211399078369141e+00 1.471506786346435547e+01 0.000000000000000000e+00 nan 4.891803264617919922e-01 5.857324260355932566e+00 8.649266092106699944e-04 5.191548261791467667e-04 2.718370640650391579e-03 0.000000000000000000e+00
7.853089906446121859e+03 0.000000000000000000e+00 5.113766193389892578e+00 1.352599716186523438e+01 0.000000000000000000e+00 nan 4.972592890262603760e-01 4.102683633372969929e+00 8.459186647087335587e-04 4.997985670343041420e-04 2.631722716614603996e-03 0.000000000000000000e+00
8.036428838392121179e+03 0.000000000000000000e+00 4.128894805908203125e+00 1.092099571228027344e+01 0.000000000000000000e+00 nan 4.486077427864074707e-01 3.671783949103426981e+00 8.183381287381052971e-04 4.802397161256521940e-04 2.414523623883724213e-03 0.000000000000000000e+00
8.219812088483276966e+03 0.000000000000000000e+00 2.368111610412597656e+00 7.671429157257080078e+00 0.000000000000000000e+00 nan 3.567723035812377930e-01 2.648019021151376329e+00 7.847919478081166744e-04 4.595280915964394808e-04 2.198591362684965134e-03 0.000000000000000000e+00
8.403236755334162808e+03 0.000000000000000000e+00 1.846349835395812988e+00 5.981196880340576172e+00 0.000000000000000000e+00 nan 2.626879215240478516e-01 2.804038379374761192e+00 7.485097739845514297e-04 4.397680168040096760e-04 2.050680806860327721e-03 0.000000000000000000e+00
8.586700184840325164e+03 0.000000000000000000e+00 1.854524135589599609e+00 6.007677555084228516e+00 0.000000000000000000e+00 nan 2.019022256135940552e-01 3.664387975234864037e+00 7.169205346144735813e-04 4.280180728528648615e-04 2.059137914329767227e-03 0.000000000000000000e+00
8.770199944470105038e+03 0.000000000000000000e+00 3.077432394027709961e+00 8.139860153198242188e+00 0.000000000000000000e+00 nan 2.430576980113983154e-01 5.051137680885468662e+00 6.907090428285300732e-04 4.218506510369479656e-04 2.119414275512099266e-03 0.000000000000000000e+00
8.953733800616020744e+03 0.000000000000000000e+00 1.355672001838684082e+00 6.210745334625244141e+00 0.000000000000000000e+00 nan 2.711344063282012939e-01 1.994711358156563419e+00 6.600134656764566898e-04 4.099699144717305899e-04 2.072007628157734871e-03 0.000000000000000000e+00
9.137299698736989740e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 6.218662601895630360e-04 3.892423701472580433e-04 1.877018949016928673e-03 0.000000000000000000e+00
9.320895745810426888e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 5.736769526265561581e-04 3.571527486201375723e-04 1.506583648733794689e-03 0.000000000000000000e+00
9.504520194765000269e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 5.243010236881673336e-04 3.235953918192535639e-04 1.134832506068050861e-03 0.000000000000000000e+00
9.688171430737214905e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.839431785512715578e-04 2.968679182231426239e-04 8.977017132565379143e-04 0.000000000000000000e+00
9.871847958802583889e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.549912409856915474e-04 2.772566804196685553e-04 7.892659050412476063e-04 0.000000000000000000e+00
1.014149428202549825e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.006158560514450073e-04 2.305069792782887816e-04 1.356027321889996529e-03 0.000000000000000000e+00
9.958055978474134463e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.144146223552525043e-04 2.438083174638450146e-04 1.287298160605132580e-03 0.000000000000000000e+00
9.774651212863464025e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.302597080823034048e-04 2.605894987937062979e-04 1.194538781419396400e-03 0.000000000000000000e+00
9.591281909054087009e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.496003093663603067e-04 2.797647321131080389e-04 1.096465275622904301e-03 0.000000000000000000e+00
9.407950140510296478e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.754535621032118797e-04 2.977541589643806219e-04 1.071331556886434555e-03 0.000000000000000000e+00
9.224658145096253065e+03 2.159401625394821167e-01 7.741485238075256348e-01 3.546609640121459961e+00 8.962535262107849121e-01 4.842551708221435547e+00 1.548297107219696045e-01 1.994711325216950604e+00 5.032478948123753071e-04 3.133423160761594772e-04 1.200733706355094910e-03 -1.000000000000000000e+00
9.041408341641275911e+03 3.973838984966278076e-01 2.600769281387329102e+00 6.879078388214111328e+00 1.636181831359863281e+00 6.251150131225585938e+00 1.882375776767730713e-01 5.511953780537212744e+00 5.276309093460440636e-04 3.258713404648005962e-04 1.406083465553820133e-03 -1.000000000000000000e+00
8.858203348528848437e+03 2.571496069431304932e-01 2.677982330322265625e+00 7.083308219909667969e+00 2.603525638580322266e+00 8.121656417846679688e+00 2.026106119155883789e-01 5.272973452045087051e+00 5.458192317746579647e-04 3.346565936226397753e-04 1.640366273932158947e-03 -1.000000000000000000e+00
8.675046004691894268e+03 2.866817414760589600e-01 2.866453647613525391e+00 7.581818103790283203e+00 2.499682903289794922e+00 7.797720432281494141e+00 2.019921392202377319e-01 5.661356720407323628e+00 5.543812876567244530e-04 3.380281268619000912e-04 1.830754801630973816e-03 -1.000000000000000000e+00
8.491939393207547255e+03 3.129370510578155518e-01 2.851449012756347656e+00 7.542130470275878906e+00 2.277973413467407227e+00 7.106101512908935547e+00 1.984651982784271240e-01 5.731803769452525010e+00 5.607211496680974960e-04 3.399228735361248255e-04 1.940538990311324596e-03 -1.000000000000000000e+00
8.308886868025860167e+03 4.953531026840209961e-01 2.735759496688842773e+00 7.236129760742187500e+00 1.380711793899536133e+00 5.275108814239501953e+00 1.948611289262771606e-01 5.600963815886757402e+00 5.713682039640843868e-04 3.449250943958759308e-04 1.942596398293972015e-03 -1.000000000000000000e+00
8.125892084287369471e+03 0.000000000000000000e+00 1.846655488014221191e+00 5.982187271118164062e+00 0.000000000000000000e+00 nan 1.904863566160202026e-01 3.867515577450315156e+00 5.882914410904049873e-04 3.541323239915072918e-04 1.848546671681106091e-03 0.000000000000000000e+00
7.942959032759311413e+03 0.000000000000000000e+00 1.587109923362731934e+00 5.141396522521972656e+00 0.000000000000000000e+00 nan 1.751517355442047119e-01 3.614952772844625795e+00 6.130662513896822929e-04 3.680733789224177599e-04 1.692390069365501404e-03 0.000000000000000000e+00
7.760092079114521766e+03 3.820744454860687256e-01 1.265062928199768066e+00 4.098134994506835938e+00 8.277594447135925293e-01 4.472471237182617188e+00 1.439595073461532593e-01 3.505757269742526105e+00 6.459789583459496498e-04 3.857675183098763227e-04 1.668276265263557434e-03 -1.000000000000000000e+00
7.577296008800376512e+03 2.685487270355224609e-01 2.112682104110717773e+00 5.588079452514648438e+00 1.966758608818054199e+00 7.514142513275146484e+00 1.548604816198348999e-01 5.442564865879083058e+00 6.852832739241421223e-04 4.077452176716178656e-04 1.773036085069179535e-03 -1.000000000000000000e+00
7.394576078505567239e+03 3.295927345752716064e-01 3.623379707336425781e+00 8.299901962280273438e+00 2.748376607894897461e+00 8.573516845703125000e+00 2.108943611383438110e-01 6.854234297221577066e+00 7.316574337892234325e-04 4.360818420536816120e-04 1.977013424038887024e-03 -1.000000000000000000e+00
7.211938075366574594e+03 3.771708309650421143e-01 4.768814563751220703e+00 1.092369461059570312e+01 3.160911560058593750e+00 9.860412597656250000e+00 2.501573860645294189e-01 7.605139255747261018e+00 7.859067409299314022e-04 4.730276996269822121e-04 2.241319976747035980e-03 -1.000000000000000000e+00
7.029388385195949922e+03 4.070253372192382812e-01 5.904187679290771484e+00 1.352443885803222656e+01 3.626425027847290039e+00 1.131257438659667969e+01 3.220569193363189697e-01 7.313707469935041949e+00 8.575544925406575203e-04 5.240161553956568241e-04 2.499977126717567444e-03 -1.000000000000000000e+00
6.846934071602816402e+03 5.038990378379821777e-01 8.252741813659667969e+00 1.543518066406250000e+01 4.094442367553710938e+00 1.277254676818847656e+01 4.156613647937774658e-01 7.920793024242438030e+00 9.510957170277833939e-04 5.878517986275255680e-04 2.785928547382354736e-03 -1.000000000000000000e+00
6.664582967806836677e+03 4.668636322021484375e-01 9.516203880310058594e+00 1.779824638366699219e+01 5.095815658569335938e+00 1.376661300659179688e+01 5.209679007530212402e-01 7.287236068265269040e+00 1.070726080797612667e-03 6.683085812255740166e-04 3.184874774888157845e-03 -1.000000000000000000e+00
6.482343783728248127e+03 4.333442449569702148e-01 1.054321193695068359e+01 1.971906852722167969e+01 6.082468986511230469e+00 1.469732475280761719e+01 5.958423614501953125e-01 7.059137256783126979e+00 1.219448284246027470e-03 7.685485761612653732e-04 3.770721377804875374e-03 -1.000000000000000000e+00
6.300226231408462809e+03 4.998486638069152832e-01 1.291983985900878906e+01 1.972990417480468750e+01 6.461875915527343750e+00 1.561410140991210938e+01 5.984255671501159668e-01 8.613051745633947931e+00 1.402380643412470818e-03 8.963989093899726868e-04 4.685270600020885468e-03 -1.000000000000000000e+00
6.118241172372957408e+03 5.274776220321655273e-01 1.453792667388916016e+01 2.220088768005371094e+01 6.890304565429687500e+00 1.664933204650878906e+01 5.697388648986816406e-01 1.017974018785176682e+01 1.593923661857843399e-03 1.033181208185851574e-03 5.701248999685049057e-03 1.000000000000000000e+00
5.936400791615391427e+03 5.574770569801330566e-01 1.695253944396972656e+01 2.745863151550292969e+01 7.602348327636718750e+00 1.836987304687500000e+01 6.293787360191345215e-01 1.074565179489461819e+01 1.773584634065628052e-03 1.161611522547900677e-03 6.711054127663373947e-03 1.000000000000000000e+00
5.754718803915493481e+03 4.893874526023864746e-01 2.108995819091796875e+01 3.416015625000000000e+01 1.077365112304687500e+01 2.200175285339355469e+01 7.747814059257507324e-01 1.085941912119402808e+01 1.924831536598503590e-03 1.268864143639802933e-03 7.646731566637754440e-03 -1.000000000000000000e+00
5.573210699651464893e+03 5.143015384674072266e-01 2.625003242492675781e+01 4.008646011352539062e+01 1.276004028320312500e+01 2.814620208740234375e+01 1.009336352348327637e+00 1.037537959655078268e+01 2.011584350839257240e-03 1.329566119238734245e-03 8.404202759265899658e-03 1.000000000000000000e+00
